feature;importance;normalized_importance;cumulative_importance
ATSC3Z;5.300000000000001;0.0026851758030195564;0.5917012868578377
AATS5Z;5.300000000000001;0.0026851758030195564;0.5943864626608573
ATSC6d;5.300000000000001;0.0026851758030195564;0.5970716384638768
ATSC2Z;5.299999999999999;0.0026851758030195555;0.5997568142668963
AATSC2p;5.200000000000001;0.002634512108622961;0.6023913263755193
ATSC8Z;5.2;0.0026345121086229608;0.6050258384841423
SIC0;5.1000000000000005;0.0025838484142263656;0.6076096868983686
ATSC2dv;5.1;0.002583848414226365;0.6101935353125949
AATS8dv;5.1;0.002583848414226365;0.6127773837268212
AATS0i;5.0;0.00253318471982977;0.615310568446651
AATSC1dv;4.9;0.0024825210254331743;0.6177930894720842
ATSC7i;4.8999999999999995;0.002482521025433174;0.6202756104975174
GATS7dv;4.8999999999999995;0.002482521025433174;0.6227581315229507
GATS2s;4.8999999999999995;0.002482521025433174;0.6252406525483839
GATS1v;4.8999999999999995;0.002482521025433174;0.6277231735738171
MATS1s;4.800000000000001;0.002431857331036579;0.6301550309048537
ATSC6i;4.8;0.0024318573310365787;0.6325868882358903
GATS4s;4.7;0.0023811936366399836;0.6349680818725303
GATS5s;4.7;0.0023811936366399836;0.6373492755091703
ATSC7Z;4.7;0.0023811936366399836;0.6397304691458103
GATS2i;4.699999999999999;0.002381193636639983;0.6421116627824504
ATSC6Z;4.699999999999999;0.002381193636639983;0.6444928564190904
GATS6Z;4.5;0.0022798662478467928;0.6467727226669372
AATS6d;4.5;0.0022798662478467928;0.649052588914784
ATSC4p;4.5;0.0022798662478467928;0.6513324551626308
SaasC;4.3999999999999995;0.002229202553450197;0.653561657716081
ATSC3d;4.3999999999999995;0.002229202553450197;0.6557908602695312
ATSC4i;4.399999999999999;0.0022292025534501967;0.6580200628229813
GATS6c;4.3;0.002178538859053602;0.6601986016820349
MATS4s;4.3;0.002178538859053602;0.6623771405410885
AATSC6p;4.3;0.002178538859053602;0.6645556794001422
MIC1;4.3;0.002178538859053602;0.6667342182591958
AATSC3Z;4.2;0.0021278751646570068;0.6688620934238527
ATSC8v;4.2;0.0021278751646570068;0.6709899685885097
ATSC3v;4.199999999999999;0.0021278751646570063;0.6731178437531666
GATS5d;4.199999999999999;0.0021278751646570063;0.6752457189178236
AATS8i;4.199999999999999;0.0021278751646570063;0.6773735940824805
GATS7s;4.1000000000000005;0.0020772114702604116;0.679450805552741
MATS2c;4.1;0.002077211470260411;0.6815280170230014
AATSC6v;4.1;0.002077211470260411;0.6836052284932618
JGI10;4.1;0.002077211470260411;0.6856824399635222
AATS2i;4.000000000000001;0.0020265477758638164;0.687708987739386
ATSC6dv;4.0;0.002026547775863816;0.6897355355152499
AATS1p;4.0;0.002026547775863816;0.6917620832911138
GATS2c;4.0;0.002026547775863816;0.6937886310669776
MIC0;4.0;0.002026547775863816;0.6958151788428415
GATS1se;4.0;0.002026547775863816;0.6978417266187054
JGT10;4.0;0.002026547775863816;0.6998682743945692
ATSC5p;4.0;0.002026547775863816;0.7018948221704331
ATSC6se;4.0;0.002026547775863816;0.703921369946297
AATS8s;3.9999999999999996;0.0020265477758638155;0.7059479177221608
AATSC1se;3.9000000000000004;0.001975884081467221;0.707923801803628
AATSC8d;3.9000000000000004;0.001975884081467221;0.7098996858850952
AATSC4v;3.9;0.0019758840814672204;0.7118755699665624
AATSC0v;3.9;0.0019758840814672204;0.7138514540480296
GATS8s;3.8999999999999995;0.00197588408146722;0.7158273381294968
nAllOx;3.8;0.001925220387070625;0.7177525585165675
AATSC2c;3.7999999999999994;0.0019252203870706247;0.7196777789036382
MATS7Z;3.7;0.0018745566926740298;0.7215523355963122
ATSC7s;3.7;0.0018745566926740298;0.7234268922889862
ATSC6s;3.7;0.0018745566926740298;0.7253014489816602
EState_VSA4;3.7;0.0018745566926740298;0.7271760056743342
GATS2se;3.6999999999999997;0.0018745566926740296;0.7290505623670082
GATS8Z;3.6000000000000005;0.0018238929982774346;0.7308744553652856
ATSC8dv;3.6000000000000005;0.0018238929982774346;0.7326983483635631
ATSC8d;3.6;0.0018238929982774344;0.7345222413618405
ATSC2v;3.6;0.0018238929982774344;0.736346134360118
ATSC5c;3.6;0.0018238929982774344;0.7381700273583954
GATS1i;3.5999999999999996;0.001823892998277434;0.7399939203566729
